,,,,,
TITLE,GLUCOSA 5,,,,
DATA TYPE,INFRARED SPECTRUM,,,,
ORIGIN,JASCO,,,,
OWNER,,,,,
DATE,19/02/15,,,,
TIME,16:01:16,,,,
SPECTROMETER/DATA SYSTEM,,,,,
LOCALE,1033,,,,
RESOLUTION,,,,,
DELTAX,0.964233,,,,
XUNITS,1/CM,,,,
YUNITS,ABSORBANCE,,,,
FIRSTX,399.1927,,,,
LASTX,4000.6047,,,,
NPOINTS,3736,,,,
FIRSTY,-0.00239,,,,
MAXY,1.11787,,,,
MINY,-0.00239,,,,
XYDATA,,,,,
3796.1870,0.0500752,,,,
3797.1514,0.0498035,,,,
3798.1155,0.0496314,,,,
3799.0798,0.0497437,,,,
3800.0439,0.0502968,,,,
3801.0083,0.0512005,,,,
3801.9724,0.0520402,,,,
3802.9368,0.0523927,,,,
3803.9009,0.0521987,,,,
3804.8652,0.0517448,,,,
3805.8293,0.0513989,,,,
3806.7937,0.0513571,,,,
3807.7578,0.0514925,,,,
3808.7222,0.0514623,,,,
3809.6863,0.0510393,,,,
3810.6506,0.0502835,,,,
3811.6147,0.0494294,,,,
3812.5791,0.0487274,,,,
3813.5432,0.048363,,,,
3814.5076,0.0483987,,,,
3815.4717,0.0487071,,,,
3816.4360,0.049023,,,,
3817.4001,0.0491737,,,,
3818.3645,0.0492392,,,,
3819.3286,0.0494655,,,,
3820.2930,0.0500196,,,,
3821.2571,0.0507631,,,,
3822.2214,0.0513155,,,,
3823.1855,0.0514104,,,,
3824.1499,0.051077,,,,
3825.1140,0.050506,,,,
3826.0784,0.0498819,,,,
3827.0425,0.0493278,,,,
3828.0068,0.048923,,,,
3828.9709,0.0487251,,,,
3829.9353,0.0487637,,,,
3830.8994,0.0490101,,,,
3831.8638,0.0493562,,,,
3832.8279,0.04964,,,,
3833.7922,0.0497209,,,,
3834.7563,0.0495637,,,,
3835.7207,0.0492719,,,,
3836.6848,0.0490415,,,,
3837.6492,0.0490315,,,,
3838.6133,0.0492204,,,,
3839.5776,0.049416,,,,
3840.5417,0.049461,,,,
3841.5061,0.0493814,,,,
3842.4702,0.0493139,,,,
3843.4346,0.0493417,,,,
3844.3987,0.0494048,,,,
3845.3630,0.0493392,,,,
3846.3271,0.0489988,,,,
3847.2915,0.0483491,,,,
3848.2556,0.0474764,,,,
3849.2200,0.0465556,,,,
3850.1841,0.045855,,,,
3851.1484,0.0458062,,,,
3852.1125,0.0469667,,,,
3853.0769,0.0493818,,,,
3854.0410,0.0518067,,,,
3855.0054,0.0528475,,,,
3855.9697,0.0524372,,,,
3856.9338,0.0512558,,,,
3857.8982,0.0498821,,,,
3858.8623,0.048633,,,,
3859.8267,0.0476732,,,,
3860.7908,0.0471153,,,,
3861.7551,0.0470338,,,,
3862.7192,0.0473806,,,,
3863.6836,0.047906,,,,
3864.6477,0.0482766,,,,
3865.6121,0.0483219,,,,
3866.5762,0.0481226,,,,
3867.5405,0.0479017,,,,
3868.5046,0.0478844,,,,
3869.4690,0.0481918,,,,
3870.4331,0.0487688,,,,
3871.3975,0.0493897,,,,
3872.3616,0.0497862,,,,
3873.3259,0.0498043,,,,
3874.2900,0.0494571,,,,
3875.2544,0.0488744,,,,
3876.2185,0.0482373,,,,
3877.1829,0.0477328,,,,
3878.1470,0.0475153,,,,
3879.1113,0.0476487,,,,
3880.0754,0.0480471,,,,
3881.0398,0.0485029,,,,
3882.0039,0.0488372,,,,
3882.9683,0.0490239,,,,
3883.9324,0.0491372,,,,
3884.8967,0.0491928,,,,
3885.8608,0.0490777,,,,
3886.8252,0.048663,,,,
3887.7893,0.0479734,,,,
3888.7537,0.047233,,,,
3889.7178,0.0467729,,,,
3890.6821,0.0468536,,,,
3891.6462,0.0474377,,,,
3892.6106,0.0481219,,,,
3893.5747,0.0484522,,,,
3894.5391,0.0482955,,,,
3895.5032,0.047838,,,,
3896.4675,0.0473613,,,,
3897.4316,0.0470756,,,,
3898.3960,0.0470505,,,,
3899.3601,0.0472243,,,,
3900.3245,0.0475045,,,,
3901.2886,0.0478941,,,,
3902.2529,0.0484775,,,,
3903.2170,0.0492354,,,,
3904.1814,0.0499197,,,,
3905.1455,0.0502043,,,,
3906.1099,0.0499605,,,,
3907.0740,0.0493312,,,,
3908.0383,0.0485874,,,,
3909.0024,0.0479623,,,,
3909.9668,0.0475644,,,,
3910.9309,0.0473685,,,,
3911.8953,0.0472717,,,,
3912.8594,0.0471852,,,,
3913.8237,0.0471058,,,,
3914.7878,0.0471209,,,,
3915.7522,0.047338,,,,
3916.7163,0.0477759,,,,
3917.6807,0.0483015,,,,
3918.6448,0.0487037,,,,
3919.6091,0.0488542,,,,
3920.5732,0.0487858,,,,
3921.5376,0.0486353,,,,
3922.5017,0.0485338,,,,
3923.4661,0.0485203,,,,
3924.4302,0.0485191,,,,
3925.3945,0.048409,,,,
3926.3586,0.0481378,,,,
3927.3230,0.0477759,,,,
3928.2871,0.047473,,,,
3929.2515,0.0473728,,,,
3930.2156,0.0475317,,,,
3931.1799,0.0478713,,,,
3932.1440,0.0482126,,,,
3933.1084,0.0483957,,,,
3934.0725,0.0483776,,,,
3935.0369,0.0482157,,,,
3936.0010,0.0479871,,,,
3936.9653,0.0477388,,,,
3937.9294,0.0474943,,,,
3938.8938,0.0472871,,,,
3939.8579,0.0471786,,,,
3940.8223,0.0472308,,,,
3941.7864,0.0474457,,,,
3942.7507,0.0477277,,,,
3943.7148,0.0479298,,,,
3944.6792,0.0479558,,,,
3945.6433,0.0478222,,,,
3946.6077,0.0476324,,,,
3947.5718,0.0474996,,,,
3948.5361,0.0474719,,,,
3949.5002,0.0475054,,,,
3950.4646,0.0475082,,,,
3951.4287,0.0474207,,,,
3952.3931,0.0472534,,,,
3953.3572,0.0470601,,,,
3954.3215,0.0468866,,,,
3955.2856,0.0467415,,,,
3956.2500,0.0466053,,,,
3957.2141,0.046463,,,,
3958.1785,0.0463294,,,,
3959.1426,0.0462467,,,,
3960.1069,0.0462552,,,,
3961.0710,0.0463654,,,,
3962.0354,0.0465492,,,,
3962.9995,0.0467581,,,,
3963.9639,0.0469467,,,,
3964.9280,0.0470821,,,,
3965.8923,0.0471377,,,,
3966.8564,0.0470872,,,,
3967.8208,0.0469156,,,,
3968.7849,0.0466412,,,,
3969.7493,0.0463279,,,,
3970.7134,0.0460667,,,,
3971.6777,0.0459311,,,,
3972.6418,0.0459351,,,,
3973.6062,0.0460251,,,,
3974.5703,0.0461152,,,,
3975.5347,0.0461453,,,,
3976.4988,0.0461196,,,,
3977.4631,0.0460962,,,,
3978.4272,0.0461367,,,,
3979.3916,0.0462552,,,,
3980.3557,0.0463999,,,,
3981.3201,0.0464798,,,,
3982.2842,0.0464209,,,,
3983.2485,0.0462136,,,,
3984.2126,0.0459212,,,,
3985.1770,0.0456431,,,,
3986.1411,0.0454612,,,,
3987.1055,0.0454031,,,,
3988.0696,0.0454357,,,,
3989.0339,0.0454893,,,,
3989.9980,0.0454961,,,,
3990.9624,0.0454234,,,,
3991.9265,0.0452844,,,,
3992.8909,0.0451238,,,,
3993.8550,0.0449878,,,,
3994.8193,0.0448983,,,,
3995.7834,0.044845,,,,
3996.7478,0.0447971,,,,
3997.7119,0.0447254,,,,
3998.6763,0.0446201,,,,
3999.6404,0.0444936,,,,
4000.6047,0.0444476,,,,
,,,,,
##### Extended Information,,,,,
[Comments],,,,,
Sample name,,,,,
Comment,,,,,
User,,,,,
Division,,,,,
Company,,,,,
,,,,,
[Detailed Information],,,,,
Creation date,2/15/2019 4:01 PM,,,,
,,,,,
Data array type,Linear data array,,,,
Horizontal axis,Wavenumber [cm-1],,,,
Vertical axis,Abs,,,,
Start,399.193 cm-1,,,,
End,4000.6 cm-1,,,,
Data interval,0.964233 cm-1,,,,
Data points,3736,,,,
,,,,,
[Measurement Information],,,,,
Model Name,FT/IR-6600typeA,,,,
Serial Number,A020461790,,,,
,,,,,
Accessory,ATR PRO ONE,,,,
Accessory S/N,B084261809,,,,
Incident angle,45 deg,,,,
,,,,,
Measurement Date,2/15/2019 3:42 PM,,,,
,,,,,
Light Source,Standard,,,,
Detector,TGS,,,,
Accumulation,120,,,,
Resolution,4 cm-1,,,,
Zero Filling,On,,,,
Apodization,Cosine,,,,
Gain,Auto (8),,,,
Aperture,Auto (7.1 mm),,,,
Scanning Speed,Auto (2 mm/sec),,,,
Filter,Auto (10000 Hz),,,,
